,id,text,clean_tweet,created_at,source,retweets,replies,likes,quote_count
0,1580256742767702016,Jared and Ashley are the kids who graduated high school and still hang out in the parking lot. Get off my screen! #BachelorInParadise,Jared and Ashley are the kids who graduated high school and still hang out in the parking lot Get off my screen BachelorInParadise,2022-10-12 17:59:01+00:00,Twitter Web App,0,0,2,0
1,1580256509401141248,???? kira came back for jacob and ends up leaving with ROMEO? after she spilled her feelings to a different man??? what was with that long ass pause??? omfg 😭😂😂 #BachelorInParadise,kira came back for jacob and ends up leaving with ROMEO after she spilled her feelings to a different man what was with that long ass pause omfg BachelorInParadise,2022-10-12 17:58:06+00:00,Twitter for iPhone,0,0,8,0
2,1580256046831968256,Salley is the most annoying person in bachelor history aside from Genevieve. #BachelorInParadise,Salley is the most annoying person in bachelor history aside from Genevieve BachelorInParadise,2022-10-12 17:56:15+00:00,Twitter for iPhone,0,0,1,0
3,1580255868100431872,Pete continues to not impress lmao #BachelorInParadise,Pete continues to not impress lmao BachelorInParadise,2022-10-12 17:55:33+00:00,Twitter for iPhone,0,0,0,0
4,1580255723757658112,I didn’t know  Jacob was single handedly saving the economy with his breathing #BachelorInParadise,I didn t know Jacob was single handedly saving the economy with his breathing BachelorInParadise,2022-10-12 17:54:58+00:00,Twitter for iPhone,0,0,0,0
5,1580255713242542080,I like Kira 🤣 #BachelorInParadise https://t.co/32yJECWzNI,I like Kira BachelorInParadise,2022-10-12 17:54:56+00:00,Twitter for iPhone,0,0,0,0
6,1580255433780264961,how wild would it be if Michelle showed up on #BachelorInParadise where like most of the guys are from her season. it would absolute chaos. 😭,how wild would it be if Michelle showed up on BachelorInParadise where like most of the guys are from her season it would absolute chaos,2022-10-12 17:53:49+00:00,Twitter for iPhone,0,1,1,0
7,1580254958326546432,James is messy #BachelorInParadise,James is messy BachelorInParadise,2022-10-12 17:51:56+00:00,Twitter for iPhone,0,0,0,0
8,1580254631208554497,Didn’t know this man’s breathing exercises were singlehandedly saving the economy #BachelorInParadise https://t.co/VCVBz1a66t,Didn t know this man s breathing exercises were singlehandedly saving the economy BachelorInParadise,2022-10-12 17:50:38+00:00,Twitter for iPhone,1,2,4,0
9,1580254475612061696,thinking about how Ashley and Jared kept saying going to #BachelorInParadise is their much needed alone time 🤣🤣 https://t.co/WIjFqJlE6U,thinking about how Ashley and Jared kept saying going to BachelorInParadise is their much needed alone time,2022-10-12 17:50:01+00:00,Twitter Web App,0,0,1,0
10,1580254416774770688,Salley ATE Shanae and Genevieve up!! Left them speechless #BachelorInParadise,Salley ATE Shanae and Genevieve up Left them speechless BachelorInParadise,2022-10-12 17:49:47+00:00,Twitter for iPhone,0,0,0,0
11,1580254243730382848,Pilot Pete getting the poll results #BachelorNation #BachelorInParadise https://t.co/mEOgT8Q8jz https://t.co/taeFZL2Cmo,Pilot Pete getting the poll results BachelorNation BachelorInParadise,2022-10-12 17:49:06+00:00,Twitter for iPhone,0,0,0,0
12,1580254105255100416,Poor Brittany. Yikesss #BIP #BachelorInParadise https://t.co/FzWySBzOji,Poor Brittany Yikesss BIP BachelorInParadise,2022-10-12 17:48:33+00:00,Twitter for iPhone,0,0,3,0
13,1580253935478091776,Kira was literally pouring her heart out to Jacob saying he felt like home to her and now she’s making out with Romeo. Messy messy #BachelorInParadise,Kira was literally pouring her heart out to Jacob saying he felt like home to her and now she s making out with Romeo Messy messy BachelorInParadise,2022-10-12 17:47:52+00:00,Twitter for iPhone,1,1,95,0
14,1580253921192595457,@BachParadise was Ashley was full of farts because of all the screen time she and Jared ate up #BachelorInParadise,was Ashley was full of farts because of all the screen time she and Jared ate up BachelorInParadise,2022-10-12 17:47:49+00:00,Twitter for iPhone,0,0,0,0
15,1580253837340086272,#BachelorInParadise Is one of the shows I love watching .. I love these new episodes ! 😍❤️,BachelorInParadise Is one of the shows I love watching I love these new episodes,2022-10-12 17:47:29+00:00,Twitter for Android,0,0,0,0
16,1580253807539195904,"I have a bone to pick with Jacob. I, too, “do a lot of breathing everyday” yet this has had no impact on inflation. #BachelorInParadise #bachelorinparadiseabc https://t.co/LIz7DXSJjr",I have a bone to pick with Jacob I too do a lot of breathing everyday yet this has had no impact on inflation BachelorInParadise bachelorinparadiseabc,2022-10-12 17:47:22+00:00,Twitter for iPhone,0,0,2,0
17,1580253738920738821,Last Night's Episode: #BachelorInParadise https://t.co/RwVPqNACR1,Last Night s Episode BachelorInParadise,2022-10-12 17:47:05+00:00,Twitter for Android,0,0,0,0
18,1580253651599503360,"So Salley didn't want her ex-fiance to be talked about, but the producers and Wells were talking about it before she even got on the beach? I would be pissed too #BachelorInParadise",So Salley didn t want her ex fiance to be talked about but the producers and Wells were talking about it before she even got on the beach I would be pissed too BachelorInParadise,2022-10-12 17:46:44+00:00,Twitter Web App,0,0,6,0
19,1580253523203481600,Wells with the stupid little suitcase...this show has jumped the shark #BachelorinParadise,Wells with the stupid little suitcase this show has jumped the shark BachelorinParadise,2022-10-12 17:46:14+00:00,Twitter Web App,0,0,1,0
20,1580253420757299200,#BachelorInParadise Loving it !!,BachelorInParadise Loving it,2022-10-12 17:45:49+00:00,Twitter for Android,0,0,0,0
21,1580253327799246848,Salley shut those girls downnnnnn 🤭 #BachelorInParadise,Salley shut those girls downnnnnn BachelorInParadise,2022-10-12 17:45:27+00:00,Twitter for iPhone,0,0,0,0
22,1580253307330695169,Sierra has got to be one of the most beautiful women in the bachelor series #BachelorInParadise,Sierra has got to be one of the most beautiful women in the bachelor series BachelorInParadise,2022-10-12 17:45:22+00:00,Twitter for Android,0,0,0,0
23,1580252921241165824,"I need the Twitter sleuths to unpack Cassidy’s story immediately

#BachelorInParadise #BIP https://t.co/fCf5dapAQy",I need the Twitter sleuths to unpack Cassidy s story immediately BachelorInParadise BIP,2022-10-12 17:43:50+00:00,Twitter for iPhone,47,29,1155,12
24,1580252852018028547,Literally forgot Brittany was even here... #BachelorInParadise https://t.co/9dhK001Qd8,Literally forgot Brittany was even here BachelorInParadise,2022-10-12 17:43:34+00:00,Twitter for Android,0,0,0,0
25,1580252546928869377,Genivieve getting salty about sally and justin is so embarrassing like child you already have a man calm down #BachelorInParadise,Genivieve getting salty about sally and justin is so embarrassing like child you already have a man calm down BachelorInParadise,2022-10-12 17:42:21+00:00,Twitter for Android,0,0,12,0
26,1580252520563150848,Why is #BachelorInParadise so damn depressing this season? C’mon!!!,Why is BachelorInParadise so damn depressing this season C mon,2022-10-12 17:42:15+00:00,Twitter for iPhone,0,0,0,0
27,1580252360269770752,"Genevieve, Shanae, and James are mean girls. #BachelorInParadise",Genevieve Shanae and James are mean girls BachelorInParadise,2022-10-12 17:41:37+00:00,Twitter Web App,0,1,9,0
28,1580252334348648448,"honestly feel like Aaron and Genevieve make more sense than Justin and Genevieve 

#BachelorInParadise #BIP",honestly feel like Aaron and Genevieve make more sense than Justin and Genevieve BachelorInParadise BIP,2022-10-12 17:41:30+00:00,Twitter for iPhone,0,2,9,0
29,1580252320444534784,"Genevieve is a BULLY!! To both men and women. 🤦‍♀️ Not the villain I was expecting. 
But I’m also sure it’s the producers &amp; editors job to antagonize or create these stories...🤦‍♀️ #BachelorInParadise",Genevieve is a BULLY To both men and women Not the villain I was expecting But I m also sure it s the producers amp editors job to antagonize or create these stories BachelorInParadise,2022-10-12 17:41:27+00:00,Twitter for iPhone,0,0,1,0
30,1580252256556896257,Romeo is blackout drunk and is going to wakeup and be like wha I left? #BachelorInParadise,Romeo is blackout drunk and is going to wakeup and be like wha I left BachelorInParadise,2022-10-12 17:41:12+00:00,Twitter for iPhone,0,0,4,0
31,1580252145890140160,Pizza Pete?! Really at the bottom of the barrel now #BachelorinParadise,Pizza Pete Really at the bottom of the barrel now BachelorinParadise,2022-10-12 17:40:45+00:00,Twitter for Android,0,0,4,0
32,1580251737830539264,These girls are insane! Talking to someone for 24 hours doesn’t make them your man #BachelorInParadise,These girls are insane Talking to someone for 24 hours doesn t make them your man BachelorInParadise,2022-10-12 17:39:08+00:00,Twitter for iPhone,0,0,5,0
33,1580251353926230016,Pizza Pete and BRITTANY?!? She’s too pretty. Too normal for him  #BachelorInParadise,Pizza Pete and BRITTANY She s too pretty Too normal for him BachelorInParadise,2022-10-12 17:37:37+00:00,Twitter for iPhone,0,0,1,0
34,1580251308014989312,OMGGGG. How flipping beautiful was that birthday surprise!?!? What a way to make serene feel like the queen she is!! #BachelorInParadise,OMGGGG How flipping beautiful was that birthday surprise What a way to make serene feel like the queen she is BachelorInParadise,2022-10-12 17:37:26+00:00,Twitter for iPhone,1,0,8,0
35,1580251080558280705,This is possibly an unpopular opinion but I don’t think it was wrong for anyone to ask Salley why she was there on a dating show.She left episode 1 of Bach to go back to her ex. Missed 3 flights for BIP bc of her ex. The asking wasn’t wrong. The delivery was.  #BachelorInParadise,This is possibly an unpopular opinion but I don t think it was wrong for anyone to ask Salley why she was there on a dating show She left episode 1 of Bach to go back to her ex Missed 3 flights for BIP bc of her ex The asking wasn t wrong The delivery was BachelorInParadise,2022-10-12 17:36:31+00:00,Twitter for iPhone,4,2,63,0
36,1580251075244085248,Why can’t they get raven &amp; adam to come instead of ashley &amp; jared. That’s the couple I would love to see #BachelorInParadise,Why can t they get raven amp adam to come instead of ashley amp jared That s the couple I would love to see BachelorInParadise,2022-10-12 17:36:30+00:00,Twitter for iPhone,0,0,1,0
37,1580251039571226624,This season on Geminis in Paradise… #BachelorInParadise,This season on Geminis in Paradise BachelorInParadise,2022-10-12 17:36:22+00:00,Twitter for iPhone,0,0,5,1
38,1580251006230593536,jill is too much. why does she hate kira so much. it’s getting weird #BachelorInParadise,jill is too much why does she hate kira so much it s getting weird BachelorInParadise,2022-10-12 17:36:14+00:00,Twitter for iPhone,0,0,0,0
39,1580250995938168835,"Okkkkay, is it me or are the producers trying to get a reaction from Jill by bringing Kira back? #BachelorInParadise",Okkkkay is it me or are the producers trying to get a reaction from Jill by bringing Kira back BachelorInParadise,2022-10-12 17:36:11+00:00,Twitter for iPhone,0,0,0,0
40,1580250915151679488,"I can't believe Francis knows Romeo as ""the smartest guy alive"" and not ""the worst juggler of all time"" #BachelorInParadise https://t.co/zo8HjOQEDu",I can t believe Francis knows Romeo as the smartest guy alive and not the worst juggler of all time BachelorInParadise,2022-10-12 17:35:52+00:00,Twitter Web App,0,0,61,0
41,1580250909493239810,"@alilbitdreamy She was 100 percent setup and truthfully and sadly, I don’t think they wanted more to her story to develop since #BachelorNation neve got the chance to really get to know her beyond her brief stint on @BachelorABC #BachelorInParadise",She was 100 percent setup and truthfully and sadly I don t think they wanted more to her story to develop since BachelorNation neve got the chance to really get to know her beyond her brief stint on BachelorInParadise,2022-10-12 17:35:51+00:00,Twitter for iPhone,0,0,3,0
42,1580250829931438080,"How much editing did they do on Genevieve in the Clayton Season?? 
Genevieve commenting on Justin wanting a rose to stay? Who is she to talk? She did the same when the men had the roses? WTF?! 🚩 #BachelorInParadise",How much editing did they do on Genevieve in the Clayton Season Genevieve commenting on Justin wanting a rose to stay Who is she to talk She did the same when the men had the roses WTF BachelorInParadise,2022-10-12 17:35:32+00:00,Twitter for iPhone,0,0,5,0
43,1580250643192684544,Peter….?  #BachelorInParadise,Peter BachelorInParadise,2022-10-12 17:34:47+00:00,Twitter for iPhone,0,0,0,0
44,1580250628575543296,"Honestly, Salley is right and she should say it #BachelorInParadise",Honestly Salley is right and she should say it BachelorInParadise,2022-10-12 17:34:44+00:00,Twitter for iPhone,0,0,1,0
45,1580250606790672384,@alexaaacameron Not enough people are talking about this!! It’s giving “where is my hug” energy🧍🏻‍♂️ #bachelorinparadise,Not enough people are talking about this It s giving where is my hug energy bachelorinparadise,2022-10-12 17:34:38+00:00,Twitter for iPhone,0,0,2,0
46,1580250423000039424,In what world is anyone interested in what Ashley and Jared are up to? #BachelorInParadise,In what world is anyone interested in what Ashley and Jared are up to BachelorInParadise,2022-10-12 17:33:55+00:00,Twitter for iPhone,0,1,1,0
47,1580250321120825345,"#USTVRatings📺 Oct. 11th @ABCNetwork 

#BachelorInParadise 🆕️ 0.5/1.97m (8pm)
#TheRookieFeds 🆕️ 0.2/1.53m (10pm)",USTVRatings Oct 11th BachelorInParadise 0 5 1 97m 8pm TheRookieFeds 0 2 1 53m 10pm,2022-10-12 17:33:30+00:00,Twitter for Android,0,0,1,0
48,1580250269778313216,What do we think the weird guys vs. girls separation thing is all about? Someone got COVID? Or just for the drama?  #BachelorInParadise,What do we think the weird guys vs girls separation thing is all about Someone got COVID Or just for the drama BachelorInParadise,2022-10-12 17:33:18+00:00,Twitter for iPhone,0,1,1,0
49,1580250217324359680,Yeah… the Bachelor producers are WILD for bringing in another guy 😂 I’m freaking weak. #BIP #BachelorInParadise,Yeah the Bachelor producers are WILD for bringing in another guy I m freaking weak BIP BachelorInParadise,2022-10-12 17:33:06+00:00,Twitter for iPhone,0,0,2,0
50,1580250207450984448,#BachelorInParadise Twitter had me thinking Sally got torn apart by the girls but honestly they just asked two questions… like yeah it’s annoying they keep talking about it but this is the drama that happens every season? Why y’all so mad 😂😂 Sally wasn’t built for TV,BachelorInParadise Twitter had me thinking Sally got torn apart by the girls but honestly they just asked two questions like yeah it s annoying they keep talking about it but this is the drama that happens every season Why y all so mad Sally wasn t built for TV,2022-10-12 17:33:03+00:00,Twitter for iPhone,0,0,1,0
51,1580250153885519872,Ummm what the fuxk can we get an investigation #BachelorInParadise https://t.co/wA3ZNSeC3B,Ummm what the fuxk can we get an investigation BachelorInParadise,2022-10-12 17:32:50+00:00,Twitter for iPhone,0,0,7,0
52,1580250144855199744,"she just kissed Justin and said “someone drown me in the water” …

#BachelorInParadise #BIP https://t.co/6kRKLmSljw",she just kissed Justin and said someone drown me in the water BachelorInParadise BIP,2022-10-12 17:32:48+00:00,Twitter for iPhone,0,0,3,0
53,1580250039896576002,Y’all Brittany is SO BEAUTIFUL #BachelorInParadise,Y all Brittany is SO BEAUTIFUL BachelorInParadise,2022-10-12 17:32:23+00:00,Twitter for iPhone,0,0,0,0
54,1580250018556293120,"The cast of this bachelor in paradise sucks. That Genevieve bitch is a bully. Justin deserves way better, and we have a bunch of brosifs going on and on about who’s here for the right reasons. Justice for Micheal, Justin, and Andrew. #BachelorInParadise",The cast of this bachelor in paradise sucks That Genevieve bitch is a bully Justin deserves way better and we have a bunch of brosifs going on and on about who s here for the right reasons Justice for Micheal Justin and Andrew BachelorInParadise,2022-10-12 17:32:18+00:00,Twitter for iPhone,1,1,12,0
55,1580249770202779648,This thread is so toxic and I love it #BachelorInParadise https://t.co/3haXWngE7U,This thread is so toxic and I love it BachelorInParadise,2022-10-12 17:31:19+00:00,Twitter for iPhone,0,0,27,0
56,1580249706110005249,does anybody else cry every time during brandon and serene’s scenes? cause fuuuckk 😭😭🥹🥹 my heart. he is such a gentleman and so sweet. #BachelorInParadise,does anybody else cry every time during brandon and serene s scenes cause fuuuckk my heart he is such a gentleman and so sweet BachelorInParadise,2022-10-12 17:31:04+00:00,Twitter for iPhone,0,0,1,0
57,1580249691500949505,"Watching people love Jill for the same reasons I do/seeing people tweet such kind things just makes me 🥹 I can’t explain how crazy it is to see the girl who sat w/ me on the school bus when I moved to Scituate at 7 y/o be loved by so many BIP fans 🤍✨
#BachelorInParadise https://t.co/9WRZD3EQN2",Watching people love Jill for the same reasons I do seeing people tweet such kind things just makes me I can t explain how crazy it is to see the girl who sat w me on the school bus when I moved to Scituate at 7 y o be loved by so many BIP fans BachelorInParadise,2022-10-12 17:31:00+00:00,Twitter for iPhone,0,1,19,0
58,1580249634303188992,Ummm go look at Cassidy's story #BachelorInParadise,Ummm go look at Cassidy s story BachelorInParadise,2022-10-12 17:30:47+00:00,Twitter for Android,2,11,23,3
59,1580249499800596481,Why TF do they think we care about Ashley and Jared rn when there’s Serene and Brandon ????? #BachelorInParadise,Why TF do they think we care about Ashley and Jared rn when there s Serene and Brandon BachelorInParadise,2022-10-12 17:30:15+00:00,Twitter for iPhone,1,0,3,0
60,1580249479566893057,Salley. Salley. What goin on?? You could have at least slept on it. 😂 #BIP #BachelorInParadise,Salley Salley What goin on You could have at least slept on it BIP BachelorInParadise,2022-10-12 17:30:10+00:00,Twitter for iPhone,0,0,0,0
61,1580249344963670016,#BachelorInParadise  Casey is the funniest. Hope he stays.,BachelorInParadise Casey is the funniest Hope he stays,2022-10-12 17:29:38+00:00,Twitter for iPhone,0,0,2,0
62,1580249163488714752,jacob and jill are so.. ?????? lmao. but their chaotic energy’s match so.. i guess it works. #BachelorInParadise,jacob and jill are so lmao but their chaotic energy s match so i guess it works BachelorInParadise,2022-10-12 17:28:54+00:00,Twitter for iPhone,0,0,2,0
63,1580249130840252416,"COMMUNISTA DEMOCRATS BAD FOR NEW YORK &amp; OUR FAMILIES
-
Bruins #JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay https://t.co/0OAtcjvnvi",COMMUNISTA DEMOCRATS BAD FOR NEW YORK amp OUR FAMILIES Bruins JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay,2022-10-12 17:28:47+00:00,Twitter Web App,0,0,0,0
64,1580249048233058304,"Omfg the way I would’ve walked away had a guy pause that long before agreeing to be with me, ROMEO WHAT??? #BachelorInParadise https://t.co/G3xC0RruNJ",Omfg the way I would ve walked away had a guy pause that long before agreeing to be with me ROMEO WHAT BachelorInParadise,2022-10-12 17:28:27+00:00,Twitter for iPhone,0,0,0,0
65,1580248946064384001,"COMMUNISTA HOCUL BAD FOR NEW YORK
-
Bruins #JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay #wednesdaythought Fetterman https://t.co/kwYSuUEUIF",COMMUNISTA HOCUL BAD FOR NEW YORK Bruins JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay wednesdaythought Fetterman,2022-10-12 17:28:03+00:00,Twitter Web App,0,0,0,0
66,1580248829378822145,Watching Pete make up lies and rumors about Brittany because she didn’t kiss him #BachelorInParadise https://t.co/4uxy6gNLHt,Watching Pete make up lies and rumors about Brittany because she didn t kiss him BachelorInParadise,2022-10-12 17:27:35+00:00,Twitter for iPhone,0,0,3,0
67,1580248755286089729,Yay!! I like Andrew and Brittany together🥰🥰 I hope they can make it work.#BachelorInParadise,Yay I like Andrew and Brittany together I hope they can make it work BachelorInParadise,2022-10-12 17:27:17+00:00,Twitter for iPhone,0,0,0,0
68,1580248752907964416,"MAGGIE HASSAN BAD FOR NEW HAMPSHIRE CORRUPTION &amp; SCANDALS
-
Bruins #JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay https://t.co/UjerMlCSXR",MAGGIE HASSAN BAD FOR NEW HAMPSHIRE CORRUPTION amp SCANDALS Bruins JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay,2022-10-12 17:27:16+00:00,Twitter Web App,0,0,0,0
69,1580248647840632832,"MAGGIE HASSAN BAD FOR NEW HAMPSHIRE CORRUPTION &amp; SCANDALS
-
Bruins #JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay https://t.co/Q7ysytJBxb",MAGGIE HASSAN BAD FOR NEW HAMPSHIRE CORRUPTION amp SCANDALS Bruins JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay,2022-10-12 17:26:51+00:00,Twitter Web App,0,0,0,0
70,1580248580618883074,"Always rooting for you, Michael. Keep putting yourself out there and being open and vulnerable. You are helping more people than you know. #BachelorInParadise",Always rooting for you Michael Keep putting yourself out there and being open and vulnerable You are helping more people than you know BachelorInParadise,2022-10-12 17:26:35+00:00,Twitter for iPhone,0,1,0,0
71,1580248362758332416,genevieve’s such a bully #BachelorInParadise,genevieve s such a bully BachelorInParadise,2022-10-12 17:25:43+00:00,Twitter for iPhone,0,0,2,0
72,1580248266964226048,And why are Ashley and Jared even on this show? #BachelorInParadise,And why are Ashley and Jared even on this show BachelorInParadise,2022-10-12 17:25:21+00:00,Twitter for Android,0,0,1,0
73,1580248249088155648,"COMMUNISTA BLUMENTHAL IS BAD FOR CONNECTICUT CORRUPTION &amp; SCANDALS
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay https://t.co/zM9fhM30eK",COMMUNISTA BLUMENTHAL IS BAD FOR CONNECTICUT CORRUPTION amp SCANDALS JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay,2022-10-12 17:25:16+00:00,Twitter Web App,0,0,0,0
74,1580248190279770112,"COMMUNISTA BLUMENTHAL IS BAD FOR CONNECTICUT CORRUPTION &amp; SCANDALS
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay https://t.co/rNI4LWv0TP",COMMUNISTA BLUMENTHAL IS BAD FOR CONNECTICUT CORRUPTION amp SCANDALS JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay,2022-10-12 17:25:02+00:00,Twitter Web App,0,0,0,0
75,1580248077201383424,"COMMUNISTA GOV NED LAMONT IS BAD FOR CONNECTICUT CORRUPTION &amp; SCANDALS
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees =
Angela Lansbury #NationalFarmersDay = https://t.co/ZIhmTgGSZs",COMMUNISTA GOV NED LAMONT IS BAD FOR CONNECTICUT CORRUPTION amp SCANDALS JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Angela Lansbury NationalFarmersDay,2022-10-12 17:24:35+00:00,Twitter Web App,0,0,0,0
76,1580248068913790976,If it’s everyone’s birthday in paradise that what would their zodiac sign be😅? #BachelorInParadise,If it s everyone s birthday in paradise that what would their zodiac sign be BachelorInParadise,2022-10-12 17:24:33+00:00,Twitter for iPhone,0,2,5,0
77,1580248024613523457,"COMMUNISTA GOV NED LAMONT IS BAD FOR CONNECTICUT CORRUPTION &amp; SCANDALS
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury = https://t.co/pbbVgbAxlO",COMMUNISTA GOV NED LAMONT IS BAD FOR CONNECTICUT CORRUPTION amp SCANDALS JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury,2022-10-12 17:24:23+00:00,Twitter Web App,0,0,0,0
78,1580247968279859200,"COMMUNISTA GOV NED LAMONT IS BAD FOR CONNECTICUT CORRUPTION &amp; SCANDALS
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury https://t.co/jJFYLNNrtc",COMMUNISTA GOV NED LAMONT IS BAD FOR CONNECTICUT CORRUPTION amp SCANDALS JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury,2022-10-12 17:24:09+00:00,Twitter Web App,0,0,1,0
79,1580247755376644096,"CORRUPT JAHANA HAYES BAD FOR CONNECTICUT 
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay #wednesdaythought https://t.co/sM5NBGSY7g",CORRUPT JAHANA HAYES BAD FOR CONNECTICUT JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay wednesdaythought,2022-10-12 17:23:19+00:00,Twitter Web App,0,0,0,0
80,1580247714407022592,"CORRUPT JAHANA HAYES BAD FOR CONNECTICUT 
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay #wednesdaythought https://t.co/tqTyYD9O8O",CORRUPT JAHANA HAYES BAD FOR CONNECTICUT JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay wednesdaythought,2022-10-12 17:23:09+00:00,Twitter Web App,0,0,0,0
81,1580247664708694017,"CORRUPT JAHANA HAYES BAD FOR CONNECTICUT 
-
#JIMINDAY #HappyBirthdayJimin Napoli #OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson
#RepBX #BachelorInParadise Yankees Dodgers
Angela Lansbury #NationalFarmersDay https://t.co/lhSl4VvgAK",CORRUPT JAHANA HAYES BAD FOR CONNECTICUT JIMINDAY HappyBirthdayJimin Napoli OurBelovedJimin Fetterman Trans Fefe Adams Georgia Iono Ezio jimins hobi Ajax Randy Johnson RepBX BachelorInParadise Yankees Dodgers Angela Lansbury NationalFarmersDay,2022-10-12 17:22:57+00:00,Twitter Web App,0,0,0,0
